,Id,SalePrice
1361,2822,232934.73
1362,2823,379722.12
1363,2824,201724.86
1364,2825,141935.77
1365,2826,130071.62
1366,2827,136935.06
1367,2828,255844.95
1368,2829,194986.14
1369,2830,228068.67
1370,2831,184501.48
1371,2832,234929.3
1372,2833,280883.6
1373,2834,200903.61
1374,2835,208057.02
1375,2836,188445.11
1376,2837,126373.86
1377,2838,119772.86
1378,2839,169316.56
1379,2840,192252.92
1380,2841,194668.83
1381,2842,219303.66
1382,2843,124819.66
1383,2844,198196.42
1384,2845,122056.445
1385,2846,202827.31
1386,2847,198491.03
1387,2848,229807.08
1388,2849,209274.5
1389,2850,269992.44
1390,2851,238411.42
1391,2852,234915.0
1392,2853,222162.53
1393,2854,138827.3
1394,2855,198235.11
1395,2856,192858.17
1396,2857,174500.23
1397,2858,206042.66
1398,2859,100684.25
1399,2860,111646.484
1400,2861,111809.57
1401,2862,210592.02
1402,2863,85775.69
1403,2864,259036.73
1404,2865,137720.28
1405,2866,122470.76
1406,2867,108796.125
1407,2868,58202.92
1408,2869,94068.45
1409,2870,103624.9
1410,2871,81706.67
1411,2872,55462.098
1412,2873,124134.77
1413,2874,120344.08
1414,2875,90954.01
1415,2876,173961.7
1416,2877,161285.95
1417,2878,180217.77
1418,2879,121464.61
1419,2880,82802.14
1420,2881,164181.2
1421,2882,121912.59
1422,2883,143558.58
1423,2884,207387.9
1424,2885,174015.69
1425,2886,215185.25
1426,2887,43502.5
1427,2888,123677.64
1428,2889,44163.734
1429,2890,99237.586
1430,2891,105893.22
1431,2892,45527.37
1432,2893,99331.58
1433,2894,54592.484
1434,2895,291054.25
1435,2896,265096.34
1436,2897,229433.92
1437,2898,140590.77
1438,2899,202391.97
1439,2900,151070.28
1440,2901,160140.72
1441,2902,166363.45
1442,2903,303955.16
1443,2904,318747.3
1444,2905,97818.125
1445,2906,163872.94
1446,2907,89456.05
1447,2908,119951.664
1448,2909,132813.08
1449,2910,77492.87
1450,2911,71662.734
1451,2912,120961.016
1452,2913,104840.234
1453,2914,78676.41
1454,2915,94394.1
1455,2916,103042.56
1456,2917,186765.02
1457,2918,90266.38
1458,2919,231270.72
